instance_id,isbn,hit_ndl_search,locate_now,locate_init,count_lent,own_category_id
201202_150814,9784286027869,TRUE,HQ-7F-W07,HQ-7F-W07,0,1
201202_150848,9784822249243,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
201202_150913,9784762828683,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
201203_090713,9784526028151,TRUE,HQ-7F-W07,HQ-7F-W07,0,5
201203_090727,9784526028175,TRUE,HQ-7F-W07,HQ-7F-W07,0,5
201203_102000,9784478420485,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
201203_102449,9784817100052,FALSE,HQ-7F-W07,HQ-7F-W07,0,3
201210_163053,9784901869052,FALSE,HQ-7F-W07,HQ-7F-W07,0,4
201210_165045,2246265600123,FALSE,HQ-7F-W07,HQ-7F-W07,0,3
201210_170325,5288530216932,FALSE,HQ-7F-W07,HQ-7F-W07,0,6
201210_170832,8156668038263,FALSE,ATG-105G-5F,HQ-7F-W07,0,12
201210_171239,9334728741129,FALSE,HQ-7F-W07,HQ-7F-W07,0,6
201210_171434,8482782998564,FALSE,HQ-13F-E07,HQ-7F-W07,0,3
201210_172746,1668305034290,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201210_172937,6650739233325,FALSE,HQ-7F-W07,HQ-7F-W07,0,6
201210_173046,7255992874644,FALSE,HQ-7F-W07,HQ-7F-W07,0,6
201210_173250,1915616774045,FALSE,HQ-7F-W07,HQ-7F-W07,0,8
201210_173553,0411396244044,FALSE,HQ-7F-W07,HQ-7F-W07,0,6
201210_173747,9215353206358,FALSE,HQ-7F-W07,HQ-7F-W07,0,6
201210_174231,4530111721068,FALSE,HQ-7F-W07,HQ-7F-W07,0,2
201210_174752,4589472604689,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201210_175031,5895063264328,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201210_175253,1465713079229,FALSE,HQ-7F-W07,HQ-7F-W07,0,6
201210_175357,1433955180772,FALSE,HQ-7F-W07,HQ-7F-W07,0,6
201210_175547,9473265467011,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201210_175819,0592384280198,FALSE,HQ-7F-W07,HQ-7F-W07,0,6
201210_180023,9784569826950,FALSE,HQ-13F-E07,HQ-7F-W07,0,12
201210_180412,9784990181000,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201210_180656,9784817100052,FALSE,HQ-13F-E07,HQ-7F-W07,0,3
201210_180955,9784091807518,FALSE,HQ-7F-W07,HQ-7F-W07,0,7
201210_181134,9784091807526,FALSE,HQ-7F-W07,HQ-7F-W07,0,7
201210_181856,8926694081263,FALSE,HQ-7F-W07,HQ-7F-W07,0,2
201210_182044,5959747540034,FALSE,HQ-7F-W07,HQ-7F-W07,0,6
201210_182219,3614192087278,FALSE,HQ-7F-W07,HQ-7F-W07,0,6
201210_182519,9249958548781,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201210_182526,9249958548781,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201210_182535,9249958548781,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201210_182839,7698774751348,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201210_184319,9780321154958,FALSE,HQ-7F-W07,HQ-7F-W07,0,11
201210_184631,9780131829572,FALSE,HQ-7F-W07,HQ-7F-W07,0,11
201210_185040,9780201703726,FALSE,HQ-7F-W07,HQ-7F-W07,0,11
201210_185708,9780201703726,FALSE,HQ-7F-W07,HQ-7F-W07,0,11
201210_190207,9781420045697,FALSE,HQ-7F-W07,HQ-7F-W07,0,11
201210_190646,9780201848403,FALSE,HQ-7F-W07,HQ-7F-W07,0,11
201215_134633,9784526028175,TRUE,HQ-7F-W07,HQ-7F-W07,0,5
201215_134746,9784526028151,TRUE,HQ-7F-W07,HQ-7F-W07,0,5
201215_135332,9784526016974,FALSE,HQ-7F-W07,HQ-7F-W07,0,5
201215_135533,9784526016981,FALSE,HQ-7F-W07,HQ-7F-W07,0,5
201215_135650,9784526016998,FALSE,HQ-7F-W07,HQ-7F-W07,0,5
201215_135805,9784526017001,FALSE,HQ-7F-W07,HQ-7F-W07,0,5
201215_135912,9784526017018,FALSE,HQ-7F-W07,HQ-7F-W07,0,5
201215_140045,9784526017025,FALSE,HQ-7F-W07,HQ-7F-W07,0,5
201215_140223,9784526017032,FALSE,HQ-7F-W07,HQ-7F-W07,0,5
201215_140550,9784526048968,FALSE,HQ-7F-W07,HQ-7F-W07,0,5
201215_140728,9784526048975,FALSE,HQ-7F-W07,HQ-7F-W07,0,5
201215_140915,9784526017056,FALSE,HQ-7F-W07,HQ-7F-W07,0,5
201215_141203,9784526028182,FALSE,HQ-7F-W07,HQ-7F-W07,0,5
201215_141335,9784526028199,FALSE,HQ-7F-W07,HQ-7F-W07,0,5
201215_141718,9789571303581,FALSE,HQ-7F-W07,HQ-7F-W07,0,11
201215_141810,9789571306216,FALSE,HQ-7F-W07,HQ-7F-W07,0,11
201215_141908,9789571313115,FALSE,HQ-7F-W07,HQ-7F-W07,0,11
201215_142139,9781847245458,FALSE,HQ-7F-W07,HQ-7F-W07,0,11
201215_142407,8395947308588,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201215_143557,9784101491021,TRUE,HQ-13F-E07,HQ-7F-W07,0,3
201215_143634,9784041754011,TRUE,ATG-105G-5F,HQ-7F-W07,0,9
201215_143701,9784569570259,TRUE,ATG-105G-5F,HQ-7F-W07,0,12
201215_143752,9784276350931,TRUE,ATG-105G-5F,HQ-7F-W07,0,7
201215_143832,9784828817239,TRUE,HQ-7F-W07,HQ-7F-W07,0,9
201215_144225,9784062080484,TRUE,HQ-13F-E07,HQ-7F-W07,0,3
201215_144241,9784334971304,TRUE,HQ-13F-E07,HQ-7F-W07,0,3
201215_144501,9784022556439,TRUE,HQ-7F-W07,HQ-7F-W07,0,3
201215_144539,9784811002024,TRUE,ATG-105G-5F,HQ-7F-W07,0,7
201215_144629,9784895222761,TRUE,HQ-7F-W07,HQ-7F-W07,0,8
201215_144653,9784893190819,TRUE,HQ-7F-W07,HQ-7F-W07,0,8
201222_103119,7908220992532,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201222_103613,2165802642839,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201222_103634,3786356508013,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201222_103654,4480820701628,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201222_103708,2256619330844,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201222_103721,9250845317223,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201222_103734,4714857206563,FALSE,HQ-7F-W07,HQ-7F-W07,1,12
201222_103758,6193814078245,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201222_103812,0690709966119,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201222_103829,6811203927808,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201222_103840,8216064912623,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201222_103858,0097444847332,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201222_103911,2078349648319,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201222_103926,5763933278196,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201222_103942,8735817450089,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201222_104036,0691349186209,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201222_104615,9784478420485,TRUE,HQ-13F-E07,HQ-7F-W07,9,3
201222_155035,4600928412782,FALSE,HQ-7F-W07,HQ-7F-W07,1,11
201222_155341,9781402774720,FALSE,HQ-7F-W07,HQ-7F-W07,1,11
201222_155810,9783832792626,FALSE,HQ-7F-W07,HQ-7F-W07,0,11
201222_160212,3884519203636,FALSE,HQ-7F-W07,HQ-7F-W07,0,11
201222_160555,9771234567003,FALSE,HQ-7F-W07,HQ-7F-W07,1,11
201222_160917,9789163305047,FALSE,HQ-7F-W07,HQ-7F-W07,0,11
201222_161226,7710219169227,FALSE,HQ-7F-W07,HQ-7F-W07,0,11
201222_161538,7315128645202,FALSE,HQ-7F-W07,HQ-7F-W07,0,11
201222_161726,9080729054848,FALSE,HQ-7F-W07,HQ-7F-W07,2,11
201222_161812,8055749166749,FALSE,HQ-7F-W07,HQ-7F-W07,0,11
201222_162242,9788560644018,FALSE,HQ-7F-W07,HQ-7F-W07,0,11
201222_162754,9788857221533,FALSE,HQ-7F-W07,HQ-7F-W07,0,11
201222_163305,9781423412816,FALSE,HQ-7F-W07,HQ-7F-W07,0,11
201222_163638,9789080990951,FALSE,HQ-7F-W07,HQ-7F-W07,1,11
201222_163902,8162873061630,FALSE,HQ-7F-W07,HQ-7F-W07,2,12
201222_163957,6558921783873,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201222_164043,5354573282112,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201222_164121,1593262630926,FALSE,HQ-7F-W07,HQ-7F-W07,0,12
201222_164136,1936577672555,FALSE,HQ-7F-W07,HQ-7F-W07,1,12
210323_101245,9784766121759,TRUE,PORT みなとみらい,PORT みなとみらい,2,6
210323_101337,9784309464060,TRUE,PORT みなとみらい,PORT みなとみらい,0,6
210323_101352,9784861526367,TRUE,PORT みなとみらい,PORT みなとみらい,0,6
210323_101409,9784309207353,TRUE,PORT みなとみらい,PORT みなとみらい,0,6
210323_101419,9784344026247,TRUE,PORT みなとみらい,PORT みなとみらい,2,6
210323_101442,9784101257723,TRUE,PORT みなとみらい,PORT みなとみらい,2,6
210323_101501,9784861008146,TRUE,PORT みなとみらい,PORT みなとみらい,2,6
210323_101517,9784794971715,TRUE,PORT みなとみらい,PORT みなとみらい,0,6
210323_101535,9784766132991,TRUE,PORT みなとみらい,PORT みなとみらい,1,6
210323_101551,9784802510721,TRUE,PORT みなとみらい,PORT みなとみらい,1,6
210323_101912,9784798701660,FALSE,PORT みなとみらい,PORT みなとみらい,0,6
210323_101927,9784794971906,TRUE,PORT みなとみらい,PORT みなとみらい,1,6
210323_101949,9784416618400,TRUE,PORT みなとみらい,PORT みなとみらい,5,6
210323_102005,9784861139963,TRUE,PORT みなとみらい,PORT みなとみらい,3,6
210323_102027,9784791628834,TRUE,PORT みなとみらい,PORT みなとみらい,0,4
210323_102041,9784794218971,TRUE,PORT みなとみらい,PORT みなとみらい,1,4
210323_102054,9784062575317,TRUE,PORT みなとみらい,PORT みなとみらい,2,4
210323_102113,9784480430021,TRUE,PORT みなとみらい,PORT みなとみらい,0,4
210323_102127,9784582769098,TRUE,PORT みなとみらい,PORT みなとみらい,0,4
210323_102143,9784622085539,TRUE,PORT みなとみらい,PORT みなとみらい,2,4
210323_102424,9784000612074,TRUE,PORT みなとみらい,PORT みなとみらい,1,4
210323_102437,9784622087359,TRUE,PORT みなとみらい,PORT みなとみらい,1,4
210323_102451,9784622088806,TRUE,PORT みなとみらい,PORT みなとみらい,1,4
210323_102501,9784560510094,TRUE,PORT みなとみらい,PORT みなとみらい,0,4
210323_102519,9784791767397,TRUE,PORT みなとみらい,PORT みなとみらい,0,4
210323_102532,9784584137734,TRUE,PORT みなとみらい,PORT みなとみらい,2,4
210323_102546,9784791770885,TRUE,PORT みなとみらい,PORT みなとみらい,0,4
210323_103110,9784811808307,TRUE,PORT みなとみらい,PORT みなとみらい,1,4
210323_103126,9784794971562,TRUE,PORT みなとみらい,PORT みなとみらい,0,4
210323_103154,9784393373279,TRUE,PORT みなとみらい,PORT みなとみらい,0,4
210323_103210,9784326154395,TRUE,PORT みなとみらい,PORT みなとみらい,0,4
210323_103229,9784062816960,TRUE,PORT みなとみらい,PORT みなとみらい,0,4
210323_103326,9784306060166,TRUE,PORT みなとみらい,PORT みなとみらい,0,5
210323_103345,9784766133875,TRUE,PORT みなとみらい,PORT みなとみらい,1,5
210323_103400,9784766130850,TRUE,PORT みなとみらい,PORT みなとみらい,0,5
210323_103412,9784766133462,TRUE,PORT みなとみらい,PORT みなとみらい,1,5
210323_103425,9784478084090,TRUE,PORT みなとみらい,PORT みなとみらい,0,5
210323_103452,9784480021892,TRUE,PORT みなとみらい,PORT みなとみらい,1,5
210323_103508,9784794219077,TRUE,PORT みなとみらい,PORT みなとみらい,1,5
210323_103520,9784781650937,TRUE,PORT みなとみらい,PORT みなとみらい,2,5
210323_103547,9784799322055,TRUE,PORT みなとみらい,PORT みなとみらい,2,5
210323_103558,9784480689900,TRUE,PORT みなとみらい,PORT みなとみらい,2,5
210323_103637,9784908124082,TRUE,PORT みなとみらい,PORT みなとみらい,2,8
210323_103654,9784523265818,TRUE,PORT みなとみらい,PORT みなとみらい,0,8
210323_103707,9784152096357,TRUE,PORT みなとみらい,PORT みなとみらい,0,8
210323_103730,9784061589209,TRUE,PORT みなとみらい,PORT みなとみらい,2,8
210323_103748,9784766132724,TRUE,PORT みなとみらい,PORT みなとみらい,0,8
210323_103810,9784766133196,TRUE,PORT みなとみらい,PORT みなとみらい,0,8
210323_104314,7552370787048,FALSE,PORT みなとみらい,PORT みなとみらい,1,8
210323_104358,9784760145799,TRUE,PORT みなとみらい,PORT みなとみらい,1,8
210323_104415,9784845635603,TRUE,PORT みなとみらい,PORT みなとみらい,0,8
210323_104427,9784167257040,TRUE,PORT みなとみらい,PORT みなとみらい,2,8
210323_104437,9784480688026,TRUE,PORT みなとみらい,PORT みなとみらい,1,8
210323_104453,9784862463470,TRUE,PORT みなとみらい,PORT みなとみらい,0,8
210323_104508,9784152092298,TRUE,PORT みなとみらい,PORT みなとみらい,1,8
210323_104520,9784905158547,TRUE,PORT みなとみらい,PORT みなとみらい,3,8
210323_104531,9784309271729,TRUE,PORT みなとみらい,PORT みなとみらい,1,8
210323_104550,9784863134973,TRUE,PORT みなとみらい,PORT みなとみらい,0,8
210323_104604,9784905158158,TRUE,PORT みなとみらい,PORT みなとみらい,0,8
210323_104621,9784788516410,TRUE,PORT みなとみらい,PORT みなとみらい,0,9
210323_104639,9784041037089,TRUE,PORT みなとみらい,PORT みなとみらい,4,9
210323_104705,9784588672064,TRUE,PORT みなとみらい,PORT みなとみらい,0,9
210323_104718,9784309290935,TRUE,PORT みなとみらい,PORT みなとみらい,0,9
210323_104734,9784334038540,TRUE,PORT みなとみらい,PORT みなとみらい,2,9
210323_104746,9784788515642,TRUE,PORT みなとみらい,PORT みなとみらい,1,9
210323_104759,9784791772230,TRUE,PORT みなとみらい,PORT みなとみらい,1,9
210323_104819,9784087711271,TRUE,PORT みなとみらい,PORT みなとみらい,1,9
210323_104829,9784121024954,TRUE,PORT みなとみらい,PORT みなとみらい,0,9
210323_104847,9784480878700,TRUE,PORT みなとみらい,PORT みなとみらい,1,9
210323_104946,9784791773596,TRUE,PORT みなとみらい,PORT みなとみらい,0,9
210323_104959,9784907053277,TRUE,PORT みなとみらい,PORT みなとみらい,0,7
210323_105013,9784750514949,TRUE,PORT みなとみらい,PORT みなとみらい,1,7
210323_105248,9784750516257,TRUE,PORT みなとみらい,PORT みなとみらい,2,7
210323_105305,9784480069436,TRUE,PORT みなとみらい,PORT みなとみらい,0,7
210323_105901,9784121006912,FALSE,PORT みなとみらい,PORT みなとみらい,0,2
210323_110031,9784102200032,TRUE,PORT みなとみらい,PORT みなとみらい,3,2
210323_110048,9784041929070,TRUE,PORT みなとみらい,PORT みなとみらい,2,2
210323_110102,9784621301432,TRUE,PORT みなとみらい,PORT みなとみらい,1,2
210323_110118,9784834016642,TRUE,PORT みなとみらい,PORT みなとみらい,1,2
210323_110134,9784653042334,TRUE,PORT みなとみらい,PORT みなとみらい,0,2
210323_110149,9784791771066,TRUE,PORT みなとみらい,PORT みなとみらい,0,2
210323_110203,9784767824840,TRUE,PORT みなとみらい,PORT みなとみらい,0,2
210323_110214,9784772695558,TRUE,PORT みなとみらい,PORT みなとみらい,3,2
210323_110225,9784480092021,TRUE,PORT みなとみらい,PORT みなとみらい,0,2
210323_110238,9784864807012,TRUE,PORT みなとみらい,PORT みなとみらい,1,2
210323_110253,9784622087571,TRUE,PORT みなとみらい,PORT みなとみらい,0,2
210323_110307,9784582763393,TRUE,PORT みなとみらい,PORT みなとみらい,0,2
210323_110321,9784753103355,TRUE,PORT みなとみらい,PORT みなとみらい,0,2
210323_110332,9784622078593,TRUE,PORT みなとみらい,PORT みなとみらい,0,2
210323_110344,9784150505318,TRUE,PORT みなとみらい,PORT みなとみらい,0,2
210323_110356,9784826901994,TRUE,PORT みなとみらい,PORT みなとみらい,0,2
210323_110500,9784622089391,TRUE,PORT みなとみらい,PORT みなとみらい,0,10
210323_110515,9784794223579,TRUE,PORT みなとみらい,PORT みなとみらい,4,10
210323_110601,9784802510684,TRUE,PORT みなとみらい,PORT みなとみらい,1,10
210323_110616,9784845913046,TRUE,PORT みなとみらい,PORT みなとみらい,0,10
210323_110635,9784822289829,TRUE,PORT みなとみらい,PORT みなとみらい,3,10
210323_110711,9784052048333,TRUE,PORT みなとみらい,PORT みなとみらい,5,10
210323_110730,9784764905597,TRUE,PORT みなとみらい,PORT みなとみらい,0,10
210323_110747,9784791765614,TRUE,PORT みなとみらい,PORT みなとみらい,0,10
210323_110819,9784306051843,TRUE,PORT みなとみらい,PORT みなとみらい,0,10
210323_110859,9784102200025,TRUE,PORT みなとみらい,PORT みなとみらい,0,5
210323_110908,9784864800136,TRUE,PORT みなとみらい,PORT みなとみらい,1,7
210323_110925,9784756245977,TRUE,PORT みなとみらい,PORT みなとみらい,0,7
210323_111000,9784309279169,TRUE,PORT みなとみらい,PORT みなとみらい,0,7
210323_111016,9784893095626,TRUE,PORT みなとみらい,PORT みなとみらい,4,7
210323_111027,9784326154715,TRUE,PORT みなとみらい,PORT みなとみらい,0,7
210323_111039,9784484192215,TRUE,PORT みなとみらい,PORT みなとみらい,2,7
210323_111135,9784568103847,TRUE,PORT みなとみらい,PORT みなとみらい,0,7
210323_111202,9784766001716,TRUE,PORT みなとみらい,PORT みなとみらい,3,7
210323_111214,9784588022029,TRUE,PORT みなとみらい,PORT みなとみらい,0,7
210323_111226,9784255960296,TRUE,PORT みなとみらい,PORT みなとみらい,0,7
210323_111321,9784863854208,TRUE,PORT みなとみらい,PORT みなとみらい,1,7
210323_111341,9784416115497,TRUE,PORT みなとみらい,PORT みなとみらい,0,17
210323_111403,9784873115573,TRUE,PORT みなとみらい,PORT みなとみらい,3,17
210323_111427,9784575315776,TRUE,PORT みなとみらい,PORT みなとみらい,1,17
210323_111441,9784845918324,TRUE,PORT みなとみらい,PORT みなとみらい,0,17
210323_111455,9784484171012,TRUE,PORT みなとみらい,PORT みなとみらい,0,17
210323_111507,9784434107801,TRUE,PORT みなとみらい,PORT みなとみらい,0,17
210323_111610,9784757160729,TRUE,PORT みなとみらい,PORT みなとみらい,0,17
210323_111624,9784140816998,TRUE,PORT みなとみらい,PORT みなとみらい,2,17
210323_111639,9784798137865,TRUE,PORT みなとみらい,PORT みなとみらい,5,17
210323_111654,9784478104392,TRUE,PORT みなとみらい,PORT みなとみらい,3,17
210323_111709,9784802510400,TRUE,PORT みなとみらい,PORT みなとみらい,4,17
210323_112020,9784898155325,FALSE,PORT みなとみらい,PORT みなとみらい,0,17
210323_112042,9784622089513,TRUE,PORT みなとみらい,PORT みなとみらい,4,17
210323_112105,9784802510509,TRUE,PORT みなとみらい,PORT みなとみらい,1,17
210323_112257,9784822249946,TRUE,PORT みなとみらい,PORT みなとみらい,5,10
210323_112317,9784802511711,TRUE,PORT みなとみらい,PORT みなとみらい,0,10
210323_112330,9784152097170,TRUE,PORT みなとみらい,PORT みなとみらい,1,10
210323_112345,9784802510028,TRUE,PORT みなとみらい,PORT みなとみらい,0,10
210323_112448,9784791763009,TRUE,PORT みなとみらい,PORT みなとみらい,1,10
210323_112505,9784582858624,TRUE,PORT みなとみらい,PORT みなとみらい,0,16
210323_112517,9784582766080,TRUE,PORT みなとみらい,PORT みなとみらい,0,16
210323_112529,9784760151004,TRUE,PORT みなとみらい,PORT みなとみらい,1,16
210323_112540,9784152092922,TRUE,PORT みなとみらい,PORT みなとみらい,2,16
210323_112555,9784097267782,TRUE,PORT みなとみらい,PORT みなとみらい,1,16
210323_112632,9784622089070,TRUE,PORT みなとみらい,PORT みなとみらい,0,16
210323_112641,9784309624327,TRUE,PORT みなとみらい,PORT みなとみらい,0,16
210323_112651,9784326154340,TRUE,PORT みなとみらい,PORT みなとみらい,0,16
210323_112703,9784062579520,TRUE,PORT みなとみらい,PORT みなとみらい,1,16
210323_112715,9784150505196,TRUE,PORT みなとみらい,PORT みなとみらい,1,16
210323_112726,9784042982111,TRUE,PORT みなとみらい,PORT みなとみらい,0,16
210323_112744,9784062577120,TRUE,PORT みなとみらい,PORT みなとみらい,1,16
210323_112754,9784480083890,TRUE,PORT みなとみらい,PORT みなとみらい,0,16
210323_112805,9784779509377,TRUE,PORT みなとみらい,PORT みなとみらい,0,16
210323_112818,9784339028867,TRUE,PORT みなとみらい,PORT みなとみらい,0,16
210323_112830,9784255010090,TRUE,PORT みなとみらい,PORT みなとみらい,0,16
210323_112918,9784864800129,TRUE,PORT みなとみらい,PORT みなとみらい,0,16
210323_112929,9784023318632,TRUE,PORT みなとみらい,PORT みなとみらい,6,16
210323_112945,9784802511742,TRUE,PORT みなとみらい,PORT みなとみらい,4,16
210323_114252,9784845914395,TRUE,PORT みなとみらい,PORT みなとみらい,2,12
210323_114306,9784121018540,TRUE,PORT みなとみらい,PORT みなとみらい,0,12
210323_114322,9784003357811,TRUE,PORT みなとみらい,PORT みなとみらい,0,12
210323_114334,9784003357828,TRUE,PORT みなとみらい,PORT みなとみらい,0,12
210323_114426,9784794958181,TRUE,PORT みなとみらい,PORT みなとみらい,0,12
210323_114517,9784480871121,TRUE,PORT みなとみらい,PORT みなとみらい,1,12
210323_114536,9784900997318,TRUE,PORT みなとみらい,PORT みなとみらい,0,12
210323_114555,9784794224019,TRUE,PORT みなとみらい,PORT みなとみらい,0,12
210323_114615,9784845908202,TRUE,PORT みなとみらい,PORT みなとみらい,0,11
210323_114625,9784781611006,TRUE,PORT みなとみらい,PORT みなとみらい,0,11
210323_114636,9784846016395,TRUE,PORT みなとみらい,PORT みなとみらい,1,12
210323_114712,9784845917105,TRUE,PORT みなとみらい,PORT みなとみらい,0,12
210323_114724,9784582282610,TRUE,PORT みなとみらい,PORT みなとみらい,0,12
210323_114735,9784845920013,TRUE,PORT みなとみらい,PORT みなとみらい,1,12
210323_114745,9784880652405,TRUE,PORT みなとみらい,PORT みなとみらい,0,12
210323_115234,9784845988712,FALSE,PORT みなとみらい,PORT みなとみらい,0,7
210323_115333,9784791766475,TRUE,PORT みなとみらい,PORT みなとみらい,0,15
210323_115355,9784524265817,TRUE,PORT みなとみらい,PORT みなとみらい,0,15
210323_115416,9784571230592,TRUE,PORT みなとみらい,PORT みなとみらい,0,15
210323_115433,9784815808648,TRUE,PORT みなとみらい,PORT みなとみらい,0,15
210323_115448,9784622089315,TRUE,PORT みなとみらい,PORT みなとみらい,0,15
210323_115504,9784622086390,TRUE,PORT みなとみらい,PORT みなとみらい,0,15
210323_115519,9784622077688,TRUE,PORT みなとみらい,PORT みなとみらい,0,15
210323_115533,9784152097729,TRUE,PORT みなとみらい,PORT みなとみらい,0,15
210323_115548,9784797673548,TRUE,PORT みなとみらい,PORT みなとみらい,2,15
210323_115601,9784062579025,TRUE,PORT みなとみらい,PORT みなとみらい,1,15
210323_115616,9784140817575,TRUE,PORT みなとみらい,PORT みなとみらい,1,15
210323_115628,9784152095664,TRUE,PORT みなとみらい,PORT みなとみらい,1,15
210323_115639,9784152095657,TRUE,PORT みなとみらい,PORT みなとみらい,1,15
210323_115652,9784791769223,TRUE,PORT みなとみらい,PORT みなとみらい,0,15
210323_115713,9784314011648,TRUE,PORT みなとみらい,PORT みなとみらい,0,15
210323_115729,9784767823669,TRUE,PORT みなとみらい,PORT みなとみらい,2,15
210323_115816,9784904049259,TRUE,PORT みなとみらい,PORT みなとみらい,4,14
210323_115828,9784907583699,TRUE,PORT みなとみらい,PORT みなとみらい,1,14
210323_115840,9784434200748,TRUE,PORT みなとみらい,PORT みなとみらい,0,14
210323_115853,9784762829291,TRUE,PORT みなとみらい,PORT みなとみらい,3,14
210323_115905,9784900997585,TRUE,PORT みなとみらい,PORT みなとみらい,0,14
210323_115924,9784845914418,TRUE,PORT みなとみらい,PORT みなとみらい,0,14
210323_115936,9784791764280,TRUE,PORT みなとみらい,PORT みなとみらい,0,14
210323_115951,9784622077947,TRUE,PORT みなとみらい,PORT みなとみらい,0,14
210323_120007,9784309290607,TRUE,PORT みなとみらい,PORT みなとみらい,1,14
210323_120022,9784925064705,TRUE,PORT みなとみらい,PORT みなとみらい,0,14
210323_120047,9784326851263,TRUE,PORT みなとみらい,PORT みなとみらい,1,14
210323_120104,9784865592153,TRUE,PORT みなとみらい,PORT みなとみらい,2,14
210323_120112,9784150505189,TRUE,PORT みなとみらい,PORT みなとみらい,1,14
210323_120122,9784845909391,TRUE,PORT みなとみらい,PORT みなとみらい,1,14
210323_120134,9784309276182,TRUE,PORT みなとみらい,PORT みなとみらい,0,14
210323_120143,9784904049563,TRUE,PORT みなとみらい,PORT みなとみらい,0,14
210323_120200,9784093874854,TRUE,PORT みなとみらい,PORT みなとみらい,1,12
210323_120210,9784845917044,TRUE,PORT みなとみらい,PORT みなとみらい,0,12
210323_120226,9784845628636,TRUE,PORT みなとみらい,PORT みなとみらい,0,12
210323_120604,9784845977215,FALSE,PORT みなとみらい,PORT みなとみらい,0,11
210323_120701,9784883032990,TRUE,PORT みなとみらい,PORT みなとみらい,0,11
210323_120728,9784862464903,TRUE,PORT みなとみらい,PORT みなとみらい,8,11
210323_120752,9784480089366,TRUE,PORT みなとみらい,PORT みなとみらい,2,11
210323_120807,9784622076070,TRUE,PORT みなとみらい,PORT みなとみらい,0,11
210323_120850,9784845920051,TRUE,PORT みなとみらい,PORT みなとみらい,2,11
210323_120908,9784845912926,TRUE,PORT みなとみらい,PORT みなとみらい,1,11
210323_120943,9784845911653,TRUE,PORT みなとみらい,PORT みなとみらい,4,11
210323_120958,9784768309407,TRUE,PORT みなとみらい,PORT みなとみらい,1,11
210323_121021,9784768311202,TRUE,PORT みなとみらい,PORT みなとみらい,0,11
210323_121036,9784802511513,TRUE,PORT みなとみらい,PORT みなとみらい,6,11
210323_121108,9784862464804,TRUE,PORT みなとみらい,PORT みなとみらい,15,11
210323_121123,9784768313206,TRUE,PORT みなとみらい,PORT みなとみらい,8,11
210323_121140,9784862464781,TRUE,PORT みなとみらい,PORT みなとみらい,3,11
210323_121156,9784802511698,TRUE,PORT みなとみらい,PORT みなとみらい,3,11
210323_121211,9784877834418,TRUE,PORT みなとみらい,PORT みなとみらい,4,11
210323_121228,9784862461506,TRUE,PORT みなとみらい,PORT みなとみらい,0,11
210323_121257,9784152098269,TRUE,PORT みなとみらい,PORT みなとみらい,1,12
210323_121315,9784845919024,TRUE,PORT みなとみらい,PORT みなとみらい,0,12
210323_121333,9784768312599,TRUE,PORT みなとみらい,PORT みなとみらい,0,12
210323_121351,9784862463555,TRUE,PORT みなとみらい,PORT みなとみらい,2,13
210323_121408,9784562051571,TRUE,PORT みなとみらい,PORT みなとみらい,0,2
210323_121425,9784130802222,TRUE,PORT みなとみらい,PORT みなとみらい,0,13
210323_121531,9784802511018,TRUE,PORT みなとみらい,PORT みなとみらい,8,13
210323_121550,9784845918157,TRUE,PORT みなとみらい,PORT みなとみらい,1,13
210323_121607,9784865030303,TRUE,PORT みなとみらい,PORT みなとみらい,1,13
210323_121622,9784891765385,TRUE,PORT みなとみらい,PORT みなとみらい,0,13
210323_121642,9784336054029,TRUE,PORT みなとみらい,PORT みなとみらい,0,13
210323_122030,9783959053495,FALSE,PORT みなとみらい,PORT みなとみらい,0,13
